timestamp,date,activity,,
30/11/2003 12:17,30/11/2003,1076,,
30/11/2003 12:18,30/11/2003,500,,
30/11/2003 12:19,30/11/2003,373,,
30/11/2003 12:20,30/11/2003,26,,
30/11/2003 12:21,30/11/2003,17,,
30/11/2003 12:22,30/11/2003,154,,
30/11/2003 12:23,30/11/2003,26,,
30/11/2003 12:24,30/11/2003,15,,
30/11/2003 12:25,30/11/2003,40,,
30/11/2003 12:26,30/11/2003,3,,
30/11/2003 12:27,30/11/2003,15,,
30/11/2003 12:28,30/11/2003,296,,
30/11/2003 12:29,30/11/2003,116,,
30/11/2003 12:30,30/11/2003,139,,
30/11/2003 12:31,30/11/2003,783,,
30/11/2003 12:32,30/11/2003,809,,
30/11/2003 12:33,30/11/2003,219,,
30/11/2003 12:34,30/11/2003,296,,
30/11/2003 12:35,30/11/2003,667,,
30/11/2003 12:36,30/11/2003,485,,
30/11/2003 12:37,30/11/2003,689,,
30/11/2003 12:38,30/11/2003,411,,
30/11/2003 12:39,30/11/2003,1010,,
30/11/2003 12:40,30/11/2003,184,,
30/11/2003 12:41,30/11/2003,425,,
30/11/2003 12:42,30/11/2003,317,,
30/11/2003 12:43,30/11/2003,166,,
30/11/2003 12:44,30/11/2003,485,,
30/11/2003 12:45,30/11/2003,533,,
30/11/2003 12:46,30/11/2003,646,,
30/11/2003 12:47,30/11/2003,783,,
30/11/2003 12:48,30/11/2003,338,,
30/11/2003 12:49,30/11/2003,44,,
30/11/2003 12:50,30/11/2003,88,,
30/11/2003 12:51,30/11/2003,64,,
30/11/2003 12:52,30/11/2003,373,,
30/11/2003 12:53,30/11/2003,835,,
30/11/2003 12:54,30/11/2003,948,,
30/11/2003 12:55,30/11/2003,469,,
30/11/2003 12:56,30/11/2003,890,,
30/11/2003 12:57,30/11/2003,890,,
30/11/2003 12:58,30/11/2003,978,,
30/11/2003 12:59,30/11/2003,1221,,
30/11/2003 13:00,30/11/2003,919,,
30/11/2003 13:01,30/11/2003,1182,,
30/11/2003 13:02,30/11/2003,646,,
30/11/2003 13:03,30/11/2003,568,,
30/11/2003 13:04,30/11/2003,783,,
30/11/2003 13:05,30/11/2003,626,,
30/11/2003 13:06,30/11/2003,646,,
30/11/2003 13:07,30/11/2003,373,,
30/11/2003 13:08,30/11/2003,143,,
30/11/2003 13:09,30/11/2003,568,,
30/11/2003 13:10,30/11/2003,568,,
30/11/2003 13:11,30/11/2003,373,,
30/11/2003 13:12,30/11/2003,286,,
30/11/2003 13:13,30/11/2003,454,,
30/11/2003 13:14,30/11/2003,978,,
30/11/2003 13:15,30/11/2003,759,,
30/11/2003 13:16,30/11/2003,759,,
30/11/2003 13:17,30/11/2003,646,,
30/11/2003 13:18,30/11/2003,759,,
30/11/2003 13:19,30/11/2003,978,,
30/11/2003 13:20,30/11/2003,835,,
30/11/2003 13:21,30/11/2003,862,,
30/11/2003 13:22,30/11/2003,1042,,
30/11/2003 13:23,30/11/2003,978,,
30/11/2003 13:24,30/11/2003,759,,
30/11/2003 13:25,30/11/2003,469,,
30/11/2003 13:26,30/11/2003,204,,
30/11/2003 13:27,30/11/2003,373,,
30/11/2003 13:28,30/11/2003,143,,
30/11/2003 13:29,30/11/2003,349,,
30/11/2003 13:30,30/11/2003,219,,
30/11/2003 13:31,30/11/2003,500,,
30/11/2003 13:32,30/11/2003,411,,
30/11/2003 13:33,30/11/2003,250,,
30/11/2003 13:34,30/11/2003,439,,
30/11/2003 13:35,30/11/2003,809,,
30/11/2003 13:36,30/11/2003,919,,
30/11/2003 13:37,30/11/2003,550,,
30/11/2003 13:38,30/11/2003,277,,
30/11/2003 13:39,30/11/2003,626,,
30/11/2003 13:40,30/11/2003,306,,
30/11/2003 13:41,30/11/2003,338,,
30/11/2003 13:42,30/11/2003,454,,
30/11/2003 13:43,30/11/2003,646,,
30/11/2003 13:44,30/11/2003,485,,
30/11/2003 13:45,30/11/2003,317,,
30/11/2003 13:46,30/11/2003,411,,
30/11/2003 13:47,30/11/2003,517,,
30/11/2003 13:48,30/11/2003,425,,
30/11/2003 13:49,30/11/2003,500,,
30/11/2003 13:50,30/11/2003,835,,
30/11/2003 13:51,30/11/2003,1221,,
30/11/2003 13:52,30/11/2003,1341,,
30/11/2003 13:53,30/11/2003,626,,
30/11/2003 13:54,30/11/2003,667,,
30/11/2003 13:55,30/11/2003,317,,
30/11/2003 13:56,30/11/2003,88,,
30/11/2003 13:57,30/11/2003,286,,
30/11/2003 13:58,30/11/2003,139,,
30/11/2003 13:59,30/11/2003,317,,
30/11/2003 14:00,30/11/2003,411,,
30/11/2003 14:01,30/11/2003,386,,
30/11/2003 14:02,30/11/2003,439,,
30/11/2003 14:03,30/11/2003,116,,
30/11/2003 14:04,30/11/2003,20,,
30/11/2003 14:05,30/11/2003,259,,
30/11/2003 14:06,30/11/2003,219,,
30/11/2003 14:07,30/11/2003,197,,
30/11/2003 14:08,30/11/2003,439,,
30/11/2003 14:09,30/11/2003,485,,
30/11/2003 14:10,30/11/2003,626,,
30/11/2003 14:11,30/11/2003,425,,
30/11/2003 14:12,30/11/2003,204,,
30/11/2003 14:13,30/11/2003,242,,
30/11/2003 14:14,30/11/2003,154,,
30/11/2003 14:15,30/11/2003,212,,
30/11/2003 14:16,30/11/2003,349,,
30/11/2003 14:17,30/11/2003,568,,
30/11/2003 14:18,30/11/2003,550,,
30/11/2003 14:19,30/11/2003,1146,,
30/11/2003 14:20,30/11/2003,1341,,
30/11/2003 14:21,30/11/2003,1300,,
30/11/2003 14:22,30/11/2003,1384,,
30/11/2003 14:23,30/11/2003,1384,,
30/11/2003 14:24,30/11/2003,734,,
30/11/2003 14:25,30/11/2003,1300,,
30/11/2003 14:26,30/11/2003,1474,,
30/11/2003 14:27,30/11/2003,1428,,
30/11/2003 14:28,30/11/2003,1146,,
30/11/2003 14:29,30/11/2003,1260,,
30/11/2003 14:30,30/11/2003,1042,,
30/11/2003 14:31,30/11/2003,890,,
30/11/2003 14:32,30/11/2003,835,,
30/11/2003 14:33,30/11/2003,219,,
30/11/2003 14:34,30/11/2003,500,,
30/11/2003 14:35,30/11/2003,734,,
30/11/2003 14:36,30/11/2003,184,,
30/11/2003 14:37,30/11/2003,107,,
30/11/2003 14:38,30/11/2003,125,,
30/11/2003 14:39,30/11/2003,219,,
30/11/2003 14:40,30/11/2003,587,,
30/11/2003 14:41,30/11/2003,646,,
30/11/2003 14:42,30/11/2003,606,,
30/11/2003 14:43,30/11/2003,550,,
30/11/2003 14:44,30/11/2003,587,,
30/11/2003 14:45,30/11/2003,606,,
30/11/2003 14:46,30/11/2003,1146,,
30/11/2003 14:47,30/11/2003,978,,
30/11/2003 14:48,30/11/2003,734,,
30/11/2003 14:49,30/11/2003,783,,
30/11/2003 14:50,30/11/2003,978,,
30/11/2003 14:51,30/11/2003,712,,
30/11/2003 14:52,30/11/2003,500,,
30/11/2003 14:53,30/11/2003,386,,
30/11/2003 14:54,30/11/2003,190,,
30/11/2003 14:55,30/11/2003,626,,
30/11/2003 14:56,30/11/2003,568,,
30/11/2003 14:57,30/11/2003,667,,
30/11/2003 14:58,30/11/2003,439,,
30/11/2003 14:59,30/11/2003,550,,
30/11/2003 15:00,30/11/2003,398,,
30/11/2003 15:01,30/11/2003,533,,
30/11/2003 15:02,30/11/2003,533,,
30/11/2003 15:03,30/11/2003,286,,
30/11/2003 15:04,30/11/2003,277,,
30/11/2003 15:05,30/11/2003,533,,
30/11/2003 15:06,30/11/2003,439,,
30/11/2003 15:07,30/11/2003,517,,
30/11/2003 15:08,30/11/2003,328,,
30/11/2003 15:09,30/11/2003,338,,
30/11/2003 15:10,30/11/2003,517,,
30/11/2003 15:11,30/11/2003,712,,
30/11/2003 15:12,30/11/2003,439,,
30/11/2003 15:13,30/11/2003,606,,
30/11/2003 15:14,30/11/2003,286,,
30/11/2003 15:15,30/11/2003,212,,
30/11/2003 15:16,30/11/2003,259,,
30/11/2003 15:17,30/11/2003,587,,
30/11/2003 15:18,30/11/2003,568,,
30/11/2003 15:19,30/11/2003,373,,
30/11/2003 15:20,30/11/2003,783,,
30/11/2003 15:21,30/11/2003,568,,
30/11/2003 15:22,30/11/2003,667,,
30/11/2003 15:23,30/11/2003,411,,
30/11/2003 15:24,30/11/2003,1076,,
30/11/2003 15:25,30/11/2003,646,,
30/11/2003 15:26,30/11/2003,734,,
30/11/2003 15:27,30/11/2003,439,,
30/11/2003 15:28,30/11/2003,361,,
30/11/2003 15:29,30/11/2003,425,,
30/11/2003 15:30,30/11/2003,606,,
30/11/2003 15:31,30/11/2003,919,,
30/11/2003 15:32,30/11/2003,1042,,
30/11/2003 15:33,30/11/2003,606,,
30/11/2003 15:34,30/11/2003,373,,
30/11/2003 15:35,30/11/2003,712,,
30/11/2003 15:36,30/11/2003,667,,
30/11/2003 15:37,30/11/2003,268,,
30/11/2003 15:38,30/11/2003,517,,
30/11/2003 15:39,30/11/2003,277,,
30/11/2003 15:40,30/11/2003,587,,
30/11/2003 15:41,30/11/2003,286,,
30/11/2003 15:42,30/11/2003,809,,
30/11/2003 15:43,30/11/2003,204,,
30/11/2003 15:44,30/11/2003,250,,
30/11/2003 15:45,30/11/2003,783,,
30/11/2003 15:46,30/11/2003,809,,
30/11/2003 15:47,30/11/2003,454,,
30/11/2003 15:48,30/11/2003,734,,
30/11/2003 15:49,30/11/2003,373,,
30/11/2003 15:50,30/11/2003,439,,
30/11/2003 15:51,30/11/2003,268,,
30/11/2003 15:52,30/11/2003,469,,
30/11/2003 15:53,30/11/2003,626,,
30/11/2003 15:54,30/11/2003,296,,
30/11/2003 15:55,30/11/2003,328,,
30/11/2003 15:56,30/11/2003,328,,
30/11/2003 15:57,30/11/2003,286,,
30/11/2003 15:58,30/11/2003,454,,
30/11/2003 15:59,30/11/2003,349,,
30/11/2003 16:00,30/11/2003,373,,
30/11/2003 16:01,30/11/2003,373,,
30/11/2003 16:02,30/11/2003,568,,
30/11/2003 16:03,30/11/2003,268,,
30/11/2003 16:04,30/11/2003,533,,
30/11/2003 16:05,30/11/2003,296,,
30/11/2003 16:06,30/11/2003,268,,
30/11/2003 16:07,30/11/2003,411,,
30/11/2003 16:08,30/11/2003,172,,
30/11/2003 16:09,30/11/2003,85,,
30/11/2003 16:10,30/11/2003,338,,
30/11/2003 16:11,30/11/2003,160,,
30/11/2003 16:12,30/11/2003,338,,
30/11/2003 16:13,30/11/2003,425,,
30/11/2003 16:14,30/11/2003,411,,
30/11/2003 16:15,30/11/2003,338,,
30/11/2003 16:16,30/11/2003,386,,
30/11/2003 16:17,30/11/2003,485,,
30/11/2003 16:18,30/11/2003,439,,
30/11/2003 16:19,30/11/2003,469,,
30/11/2003 16:20,30/11/2003,373,,
30/11/2003 16:21,30/11/2003,317,,
30/11/2003 16:22,30/11/2003,568,,
30/11/2003 16:23,30/11/2003,227,,
30/11/2003 16:24,30/11/2003,259,,
30/11/2003 16:25,30/11/2003,373,,
30/11/2003 16:26,30/11/2003,890,,
30/11/2003 16:27,30/11/2003,454,,
30/11/2003 16:28,30/11/2003,317,,
30/11/2003 16:29,30/11/2003,166,,
30/11/2003 16:30,30/11/2003,235,,
30/11/2003 16:31,30/11/2003,98,,
30/11/2003 16:32,30/11/2003,43,,
30/11/2003 16:33,30/11/2003,184,,
30/11/2003 16:34,30/11/2003,98,,
30/11/2003 16:35,30/11/2003,204,,
30/11/2003 16:36,30/11/2003,64,,
30/11/2003 16:37,30/11/2003,107,,
30/11/2003 16:38,30/11/2003,184,,
30/11/2003 16:39,30/11/2003,184,,
30/11/2003 16:40,30/11/2003,40,,
30/11/2003 16:41,30/11/2003,46,,
30/11/2003 16:42,30/11/2003,143,,
30/11/2003 16:43,30/11/2003,67,,
30/11/2003 16:44,30/11/2003,134,,
30/11/2003 16:45,30/11/2003,154,,
30/11/2003 16:46,30/11/2003,82,,
30/11/2003 16:47,30/11/2003,361,,
30/11/2003 16:48,30/11/2003,235,,
30/11/2003 16:49,30/11/2003,40,,
30/11/2003 16:50,30/11/2003,212,,
30/11/2003 16:51,30/11/2003,125,,
30/11/2003 16:52,30/11/2003,116,,
30/11/2003 16:53,30/11/2003,250,,
30/11/2003 16:54,30/11/2003,0,,
30/11/2003 16:55,30/11/2003,125,,
30/11/2003 16:56,30/11/2003,286,,
30/11/2003 16:57,30/11/2003,439,,
30/11/2003 16:58,30/11/2003,550,,
30/11/2003 16:59,30/11/2003,306,,
30/11/2003 17:00,30/11/2003,500,,
30/11/2003 17:01,30/11/2003,425,,
30/11/2003 17:02,30/11/2003,454,,
30/11/2003 17:03,30/11/2003,485,,
30/11/2003 17:04,30/11/2003,386,,
30/11/2003 17:05,30/11/2003,759,,
30/11/2003 17:06,30/11/2003,919,,
30/11/2003 17:07,30/11/2003,809,,
30/11/2003 17:08,30/11/2003,759,,
30/11/2003 17:09,30/11/2003,469,,
30/11/2003 17:10,30/11/2003,646,,
30/11/2003 17:11,30/11/2003,626,,
30/11/2003 17:12,30/11/2003,550,,
30/11/2003 17:13,30/11/2003,890,,
30/11/2003 17:14,30/11/2003,862,,
30/11/2003 17:15,30/11/2003,759,,
30/11/2003 17:16,30/11/2003,835,,
30/11/2003 17:17,30/11/2003,533,,
30/11/2003 17:18,30/11/2003,568,,
30/11/2003 17:19,30/11/2003,606,,
30/11/2003 17:20,30/11/2003,919,,
30/11/2003 17:21,30/11/2003,734,,
30/11/2003 17:22,30/11/2003,550,,
30/11/2003 17:23,30/11/2003,606,,
30/11/2003 17:24,30/11/2003,734,,
30/11/2003 17:25,30/11/2003,454,,
30/11/2003 17:26,30/11/2003,306,,
30/11/2003 17:27,30/11/2003,398,,
30/11/2003 17:28,30/11/2003,411,,
30/11/2003 17:29,30/11/2003,398,,
30/11/2003 17:30,30/11/2003,296,,
30/11/2003 17:31,30/11/2003,286,,
30/11/2003 17:32,30/11/2003,242,,
30/11/2003 17:33,30/11/2003,349,,
30/11/2003 17:34,30/11/2003,184,,
30/11/2003 17:35,30/11/2003,91,,
30/11/2003 17:36,30/11/2003,349,,
30/11/2003 17:37,30/11/2003,306,,
30/11/2003 17:38,30/11/2003,204,,
30/11/2003 17:39,30/11/2003,568,,
30/11/2003 17:40,30/11/2003,517,,
30/11/2003 17:41,30/11/2003,259,,
30/11/2003 17:42,30/11/2003,361,,
30/11/2003 17:43,30/11/2003,411,,
30/11/2003 17:44,30/11/2003,425,,
30/11/2003 17:45,30/11/2003,550,,
30/11/2003 17:46,30/11/2003,120,,
30/11/2003 17:47,30/11/2003,0,,
30/11/2003 17:48,30/11/2003,0,,
30/11/2003 17:49,30/11/2003,0,,
30/11/2003 17:50,30/11/2003,250,,
30/11/2003 17:51,30/11/2003,94,,
30/11/2003 17:52,30/11/2003,12,,
30/11/2003 17:53,30/11/2003,212,,
30/11/2003 17:54,30/11/2003,338,,
30/11/2003 17:55,30/11/2003,204,,
30/11/2003 17:56,30/11/2003,306,,
30/11/2003 17:57,30/11/2003,485,,
30/11/2003 17:58,30/11/2003,454,,
30/11/2003 17:59,30/11/2003,219,,
30/11/2003 18:00,30/11/2003,227,,
30/11/2003 18:01,30/11/2003,242,,
30/11/2003 18:02,30/11/2003,306,,
30/11/2003 18:03,30/11/2003,296,,
30/11/2003 18:04,30/11/2003,425,,
30/11/2003 18:05,30/11/2003,296,,
30/11/2003 18:06,30/11/2003,49,,
30/11/2003 18:07,30/11/2003,64,,
30/11/2003 18:08,30/11/2003,116,,
30/11/2003 18:09,30/11/2003,130,,
30/11/2003 18:10,30/11/2003,73,,
30/11/2003 18:11,30/11/2003,44,,
30/11/2003 18:12,30/11/2003,32,,
30/11/2003 18:13,30/11/2003,166,,
30/11/2003 18:14,30/11/2003,107,,
30/11/2003 18:15,30/11/2003,439,,
30/11/2003 18:16,30/11/2003,34,,
30/11/2003 18:17,30/11/2003,148,,
30/11/2003 18:18,30/11/2003,91,,
30/11/2003 18:19,30/11/2003,102,,
30/11/2003 18:20,30/11/2003,64,,
30/11/2003 18:21,30/11/2003,76,,
30/11/2003 18:22,30/11/2003,58,,
30/11/2003 18:23,30/11/2003,58,,
30/11/2003 18:24,30/11/2003,485,,
30/11/2003 18:25,30/11/2003,235,,
30/11/2003 18:26,30/11/2003,125,,
30/11/2003 18:27,30/11/2003,49,,
30/11/2003 18:28,30/11/2003,94,,
30/11/2003 18:29,30/11/2003,6,,
30/11/2003 18:30,30/11/2003,0,,
30/11/2003 18:31,30/11/2003,0,,
30/11/2003 18:32,30/11/2003,49,,
30/11/2003 18:33,30/11/2003,0,,
30/11/2003 18:34,30/11/2003,41,,
30/11/2003 18:35,30/11/2003,43,,
30/11/2003 18:36,30/11/2003,94,,
30/11/2003 18:37,30/11/2003,12,,
30/11/2003 18:38,30/11/2003,0,,
30/11/2003 18:39,30/11/2003,11,,
30/11/2003 18:40,30/11/2003,49,,
30/11/2003 18:41,30/11/2003,0,,
30/11/2003 18:42,30/11/2003,0,,
30/11/2003 18:43,30/11/2003,15,,
30/11/2003 18:44,30/11/2003,73,,
30/11/2003 18:45,30/11/2003,26,,
30/11/2003 18:46,30/11/2003,49,,
30/11/2003 18:47,30/11/2003,143,,
30/11/2003 18:48,30/11/2003,143,,
30/11/2003 18:49,30/11/2003,94,,
30/11/2003 18:50,30/11/2003,23,,
30/11/2003 18:51,30/11/2003,64,,
30/11/2003 18:52,30/11/2003,67,,
30/11/2003 18:53,30/11/2003,317,,
30/11/2003 18:54,30/11/2003,568,,
30/11/2003 18:55,30/11/2003,361,,
30/11/2003 18:56,30/11/2003,61,,
30/11/2003 18:57,30/11/2003,160,,
30/11/2003 18:58,30/11/2003,250,,
30/11/2003 18:59,30/11/2003,91,,
30/11/2003 19:00,30/11/2003,52,,
30/11/2003 19:01,30/11/2003,120,,
30/11/2003 19:02,30/11/2003,317,,
30/11/2003 19:03,30/11/2003,88,,
30/11/2003 19:04,30/11/2003,317,,
30/11/2003 19:05,30/11/2003,349,,
30/11/2003 19:06,30/11/2003,349,,
30/11/2003 19:07,30/11/2003,439,,
30/11/2003 19:08,30/11/2003,517,,
30/11/2003 19:09,30/11/2003,425,,
30/11/2003 19:10,30/11/2003,242,,
30/11/2003 19:11,30/11/2003,268,,
30/11/2003 19:12,30/11/2003,242,,
30/11/2003 19:13,30/11/2003,17,,
30/11/2003 19:14,30/11/2003,70,,
30/11/2003 19:15,30/11/2003,349,,
30/11/2003 19:16,30/11/2003,197,,
30/11/2003 19:17,30/11/2003,76,,
30/11/2003 19:18,30/11/2003,29,,
30/11/2003 19:19,30/11/2003,55,,
30/11/2003 19:20,30/11/2003,82,,
30/11/2003 19:21,30/11/2003,3,,
30/11/2003 19:22,30/11/2003,172,,
30/11/2003 19:23,30/11/2003,235,,
30/11/2003 19:24,30/11/2003,0,,
30/11/2003 19:25,30/11/2003,35,,
30/11/2003 19:26,30/11/2003,26,,
30/11/2003 19:27,30/11/2003,17,,
30/11/2003 19:28,30/11/2003,17,,
30/11/2003 19:29,30/11/2003,8,,
30/11/2003 19:30,30/11/2003,30,,
30/11/2003 19:31,30/11/2003,46,,
30/11/2003 19:32,30/11/2003,49,,
30/11/2003 19:33,30/11/2003,58,,
30/11/2003 19:34,30/11/2003,67,,
30/11/2003 19:35,30/11/2003,49,,
30/11/2003 19:36,30/11/2003,134,,
30/11/2003 19:37,30/11/2003,27,,
30/11/2003 19:38,30/11/2003,0,,
30/11/2003 19:39,30/11/2003,0,,
30/11/2003 19:40,30/11/2003,0,,
30/11/2003 19:41,30/11/2003,0,,
30/11/2003 19:42,30/11/2003,17,,
30/11/2003 19:43,30/11/2003,5,,
30/11/2003 19:44,30/11/2003,0,,
30/11/2003 19:45,30/11/2003,227,,
30/11/2003 19:46,30/11/2003,398,,
30/11/2003 19:47,30/11/2003,373,,
30/11/2003 19:48,30/11/2003,469,,
30/11/2003 19:49,30/11/2003,712,,
30/11/2003 19:50,30/11/2003,587,,
30/11/2003 19:51,30/11/2003,734,,
30/11/2003 19:52,30/11/2003,1111,,
30/11/2003 19:53,30/11/2003,809,,
30/11/2003 19:54,30/11/2003,454,,
30/11/2003 19:55,30/11/2003,667,,
30/11/2003 19:56,30/11/2003,626,,
30/11/2003 19:57,30/11/2003,386,,
30/11/2003 19:58,30/11/2003,587,,
30/11/2003 19:59,30/11/2003,212,,
30/11/2003 20:00,30/11/2003,18,,
30/11/2003 20:01,30/11/2003,0,,
30/11/2003 20:02,30/11/2003,44,,
30/11/2003 20:03,30/11/2003,0,,
30/11/2003 20:04,30/11/2003,44,,
30/11/2003 20:05,30/11/2003,0,,
30/11/2003 20:06,30/11/2003,24,,
30/11/2003 20:07,30/11/2003,35,,
30/11/2003 20:08,30/11/2003,111,,
30/11/2003 20:09,30/11/2003,197,,
30/11/2003 20:10,30/11/2003,134,,
30/11/2003 20:11,30/11/2003,18,,
30/11/2003 20:12,30/11/2003,91,,
30/11/2003 20:13,30/11/2003,26,,
30/11/2003 20:14,30/11/2003,21,,
30/11/2003 20:15,30/11/2003,98,,
30/11/2003 20:16,30/11/2003,23,,
30/11/2003 20:17,30/11/2003,76,,
30/11/2003 20:18,30/11/2003,154,,
30/11/2003 20:19,30/11/2003,0,,
30/11/2003 20:20,30/11/2003,37,,
30/11/2003 20:21,30/11/2003,0,,
30/11/2003 20:22,30/11/2003,27,,
30/11/2003 20:23,30/11/2003,0,,
30/11/2003 20:24,30/11/2003,0,,
30/11/2003 20:25,30/11/2003,0,,
30/11/2003 20:26,30/11/2003,15,,
30/11/2003 20:27,30/11/2003,20,,
30/11/2003 20:28,30/11/2003,0,,
30/11/2003 20:29,30/11/2003,0,,
30/11/2003 20:30,30/11/2003,24,,
30/11/2003 20:31,30/11/2003,0,,
30/11/2003 20:32,30/11/2003,0,,
30/11/2003 20:33,30/11/2003,0,,
30/11/2003 20:34,30/11/2003,0,,
30/11/2003 20:35,30/11/2003,0,,
30/11/2003 20:36,30/11/2003,0,,
30/11/2003 20:37,30/11/2003,0,,
30/11/2003 20:38,30/11/2003,0,,
30/11/2003 20:39,30/11/2003,0,,
30/11/2003 20:40,30/11/2003,0,,
30/11/2003 20:41,30/11/2003,0,,
30/11/2003 20:42,30/11/2003,0,,
30/11/2003 20:43,30/11/2003,0,,
30/11/2003 20:44,30/11/2003,3,,
30/11/2003 20:45,30/11/2003,148,,
30/11/2003 20:46,30/11/2003,21,,
30/11/2003 20:47,30/11/2003,0,,
30/11/2003 20:48,30/11/2003,52,,
30/11/2003 20:49,30/11/2003,46,,
30/11/2003 20:50,30/11/2003,454,,
30/11/2003 20:51,30/11/2003,349,,
30/11/2003 20:52,30/11/2003,55,,
30/11/2003 20:53,30/11/2003,8,,
30/11/2003 20:54,30/11/2003,21,,
30/11/2003 20:55,30/11/2003,27,,
30/11/2003 20:56,30/11/2003,58,,
30/11/2003 20:57,30/11/2003,0,,
30/11/2003 20:58,30/11/2003,32,,
30/11/2003 20:59,30/11/2003,0,,
30/11/2003 21:00,30/11/2003,0,,
30/11/2003 21:01,30/11/2003,0,,
30/11/2003 21:02,30/11/2003,23,,
30/11/2003 21:03,30/11/2003,0,,
30/11/2003 21:04,30/11/2003,0,,
30/11/2003 21:05,30/11/2003,0,,
30/11/2003 21:06,30/11/2003,0,,
30/11/2003 21:07,30/11/2003,0,,
30/11/2003 21:08,30/11/2003,9,,
30/11/2003 21:09,30/11/2003,0,,
30/11/2003 21:10,30/11/2003,0,,
30/11/2003 21:11,30/11/2003,0,,
30/11/2003 21:12,30/11/2003,0,,
30/11/2003 21:13,30/11/2003,17,,
30/11/2003 21:14,30/11/2003,0,,
30/11/2003 21:15,30/11/2003,0,,
30/11/2003 21:16,30/11/2003,0,,
30/11/2003 21:17,30/11/2003,0,,
30/11/2003 21:18,30/11/2003,0,,
30/11/2003 21:19,30/11/2003,250,,
30/11/2003 21:20,30/11/2003,296,,
30/11/2003 21:21,30/11/2003,277,,
30/11/2003 21:22,30/11/2003,277,,
30/11/2003 21:23,30/11/2003,116,,
30/11/2003 21:24,30/11/2003,250,,
30/11/2003 21:25,30/11/2003,111,,
30/11/2003 21:26,30/11/2003,259,,
30/11/2003 21:27,30/11/2003,134,,
30/11/2003 21:28,30/11/2003,41,,
30/11/2003 21:29,30/11/2003,190,,
30/11/2003 21:30,30/11/2003,24,,
30/11/2003 21:31,30/11/2003,29,,
30/11/2003 21:32,30/11/2003,18,,
30/11/2003 21:33,30/11/2003,30,,
30/11/2003 21:34,30/11/2003,15,,
30/11/2003 21:35,30/11/2003,44,,
30/11/2003 21:36,30/11/2003,20,,
30/11/2003 21:37,30/11/2003,27,,
30/11/2003 21:38,30/11/2003,55,,
30/11/2003 21:39,30/11/2003,134,,
30/11/2003 21:40,30/11/2003,125,,
30/11/2003 21:41,30/11/2003,0,,
30/11/2003 21:42,30/11/2003,40,,
30/11/2003 21:43,30/11/2003,0,,
30/11/2003 21:44,30/11/2003,15,,
30/11/2003 21:45,30/11/2003,38,,
30/11/2003 21:46,30/11/2003,0,,
30/11/2003 21:47,30/11/2003,0,,
30/11/2003 21:48,30/11/2003,0,,
30/11/2003 21:49,30/11/2003,0,,
30/11/2003 21:50,30/11/2003,0,,
30/11/2003 21:51,30/11/2003,0,,
30/11/2003 21:52,30/11/2003,0,,
30/11/2003 21:53,30/11/2003,15,,
30/11/2003 21:54,30/11/2003,0,,
30/11/2003 21:55,30/11/2003,34,,
30/11/2003 21:56,30/11/2003,190,,
30/11/2003 21:57,30/11/2003,5,,
30/11/2003 21:58,30/11/2003,120,,
30/11/2003 21:59,30/11/2003,88,,
30/11/2003 22:00,30/11/2003,14,,
30/11/2003 22:01,30/11/2003,82,,
30/11/2003 22:02,30/11/2003,0,,
30/11/2003 22:03,30/11/2003,0,,
30/11/2003 22:04,30/11/2003,3,,
30/11/2003 22:05,30/11/2003,0,,
30/11/2003 22:06,30/11/2003,0,,
30/11/2003 22:07,30/11/2003,6,,
30/11/2003 22:08,30/11/2003,0,,
30/11/2003 22:09,30/11/2003,0,,
30/11/2003 22:10,30/11/2003,0,,
30/11/2003 22:11,30/11/2003,0,,
30/11/2003 22:12,30/11/2003,0,,
30/11/2003 22:13,30/11/2003,0,,
30/11/2003 22:14,30/11/2003,0,,
30/11/2003 22:15,30/11/2003,102,,
30/11/2003 22:16,30/11/2003,15,,
30/11/2003 22:17,30/11/2003,0,,
30/11/2003 22:18,30/11/2003,17,,
30/11/2003 22:19,30/11/2003,306,,
30/11/2003 22:20,30/11/2003,160,,
30/11/2003 22:21,30/11/2003,27,,
30/11/2003 22:22,30/11/2003,73,,
30/11/2003 22:23,30/11/2003,21,,
30/11/2003 22:24,30/11/2003,11,,
30/11/2003 22:25,30/11/2003,32,,
30/11/2003 22:26,30/11/2003,0,,
30/11/2003 22:27,30/11/2003,55,,
30/11/2003 22:28,30/11/2003,107,,
30/11/2003 22:29,30/11/2003,8,,
30/11/2003 22:30,30/11/2003,0,,
30/11/2003 22:31,30/11/2003,0,,
30/11/2003 22:32,30/11/2003,0,,
30/11/2003 22:33,30/11/2003,0,,
30/11/2003 22:34,30/11/2003,0,,
30/11/2003 22:35,30/11/2003,0,,
30/11/2003 22:36,30/11/2003,0,,
30/11/2003 22:37,30/11/2003,125,,
30/11/2003 22:38,30/11/2003,0,,
30/11/2003 22:39,30/11/2003,15,,
30/11/2003 22:40,30/11/2003,38,,
30/11/2003 22:41,30/11/2003,3,,
30/11/2003 22:42,30/11/2003,26,,
30/11/2003 22:43,30/11/2003,94,,
30/11/2003 22:44,30/11/2003,286,,
30/11/2003 22:45,30/11/2003,15,,
30/11/2003 22:46,30/11/2003,70,,
30/11/2003 22:47,30/11/2003,485,,
30/11/2003 22:48,30/11/2003,242,,
30/11/2003 22:49,30/11/2003,349,,
30/11/2003 22:50,30/11/2003,689,,
